Id,label
00813.png,0
00814.png,0
00815.png,0
00816.png,0
00817.png,0
00818.png,0
00819.png,0
00820.png,0
00821.png,0
00822.png,0
00823.png,0
00824.png,0
00825.png,0
00826.png,0
00827.png,0
00828.png,0
00829.png,0
00830.png,0
00831.png,0
00832.png,0
00833.png,0
00834.png,0
00835.png,0
00836.png,0
00837.png,0
00838.png,0
00839.png,0
00840.png,0
00841.png,0
00842.png,0
00843.png,0
00844.png,0
00845.png,0
00846.png,0
00847.png,0
00848.png,0
00849.png,0
00850.png,0
00851.png,0
00852.png,0
00853.png,0
00854.png,0
00855.png,0
00856.png,0
00857.png,0
00858.png,0
00859.png,0
00860.png,0
00861.png,0
00862.png,0
00863.png,0
00864.png,0
00865.png,0
00866.png,0
00867.png,0
00868.png,0
00869.png,0
00870.png,0
00871.png,0
00872.png,0
00873.png,0
00874.png,0
00875.png,0
00876.png,0
00877.png,0
00878.png,0
00879.png,0
00880.png,0
00881.png,0
00882.png,0
00883.png,0
00884.png,0
00885.png,0
00886.png,0
00887.png,0
00888.png,0
00889.png,0
00890.png,0
00891.png,0
00892.png,0
00893.png,0
00894.png,0
00895.png,0
00896.png,0
00897.png,0
00898.png,0
00899.png,0
00900.png,0
00901.png,0
00902.png,0
00903.png,0
00904.png,0
00905.png,0
00906.png,0
00907.png,0
00908.png,0
00909.png,0
00910.png,0
00911.png,0
00912.png,0
00913.png,0
00914.png,0
00915.png,0
00916.png,0
00917.png,0
00918.png,0
00919.png,0
00920.png,0
00921.png,0
00922.png,0
00923.png,0
00924.png,0
00925.png,0
00926.png,0
00927.png,0
00928.png,0
00929.png,0
00930.png,0
00931.png,0
00932.png,0
00933.png,0
00934.png,0
00935.png,0
00936.png,0
00937.png,0
00938.png,0
00939.png,0
00940.png,0
00941.png,0
00942.png,0
00943.png,0
00944.png,0
00945.png,0
00946.png,0
00947.png,0
00948.png,0
00949.png,0
00950.png,0
00951.png,0
00952.png,0
00953.png,0
00954.png,0
00955.png,0
00956.png,0
00957.png,0
00958.png,0
00959.png,0
00960.png,0
00961.png,0
00962.png,0
00963.png,0
00964.png,0
00965.png,0
00966.png,0
00967.png,0
00968.png,0
00969.png,0
00970.png,0
00971.png,0
00972.png,0
00973.png,0
00974.png,0
00975.png,0
00976.png,0
00977.png,0
00978.png,0
00979.png,0
00980.png,0
00981.png,0
00982.png,0
00983.png,0
00984.png,0
00985.png,0
00986.png,0
00987.png,0
00988.png,0
00989.png,0
00990.png,0
00991.png,0
00992.png,0
00993.png,0
00994.png,0
00995.png,0
00996.png,0
00997.png,0
00998.png,0
00999.png,0
01000.png,0
01001.png,0
01002.png,0
01003.png,0
01004.png,0
01005.png,0
01006.png,0
01007.png,0
01008.png,0
01009.png,0
01010.png,0
01011.png,0
01012.png,0
01013.png,0
01014.png,0
01015.png,0
01016.png,0
01017.png,0
01018.png,0
01019.png,0
01020.png,0
01021.png,0
01022.png,0
01023.png,0
01024.png,0
01025.png,0
01026.png,0
01027.png,0
01028.png,0
01029.png,0
01030.png,0
01031.png,0
01032.png,0
01033.png,0
01034.png,0
01035.png,0
01036.png,0
01037.png,0
01038.png,0
01039.png,0
01040.png,0
01041.png,0
01042.png,0
01043.png,0
01044.png,0
01045.png,0
01046.png,0
01047.png,0
01048.png,0
01049.png,0
01050.png,0
01051.png,0
01052.png,0
01053.png,0
01054.png,0
01055.png,0
01056.png,0
01057.png,0
01058.png,0
01059.png,0
01060.png,0
01061.png,0
01062.png,0
01063.png,0
01064.png,0
01065.png,0
01066.png,0
01067.png,0
01068.png,0
01069.png,0
01070.png,0
01071.png,0
01072.png,0
01073.png,0
01074.png,0
01075.png,0
01076.png,0
01077.png,0
01078.png,0
01079.png,0
01080.png,0
01081.png,0
01082.png,0
01083.png,0
01084.png,0
01085.png,0
01086.png,0
01087.png,0
01088.png,0
01089.png,0
01090.png,0
01091.png,0
01092.png,0
01093.png,0
01094.png,0
01095.png,0
01096.png,0
01097.png,0
01098.png,0
01099.png,0
01100.png,0
01101.png,0
01102.png,0
01103.png,0
01104.png,0
01105.png,0
01106.png,0
01107.png,0
01108.png,0
01109.png,0
01110.png,0
01111.png,0
01112.png,0
01113.png,0
01114.png,0
01115.png,0
01116.png,0
01117.png,0
01118.png,0
01119.png,0
01120.png,0
01121.png,0
01122.png,0
01123.png,0
01124.png,0
01125.png,0
01126.png,0
01127.png,0
01128.png,0
01129.png,0
01130.png,0
01131.png,0
01132.png,0
01133.png,0
01134.png,0
01135.png,0
01136.png,0
01137.png,0
01138.png,0
01139.png,0
01140.png,0
01141.png,0
01142.png,0
01143.png,0
01144.png,0
01145.png,0
01146.png,0
01147.png,0
01148.png,0
01149.png,0
01150.png,0
01151.png,0
01152.png,0
01153.png,0
01154.png,0
01155.png,0
01156.png,0
01157.png,0
01158.png,0
01159.png,0
01160.png,0
01161.png,0
01162.png,0
01163.png,0
01164.png,0
01165.png,0
01166.png,0
01167.png,0
01168.png,0
01169.png,0
01170.png,0
01171.png,0
01172.png,0
01173.png,0
01174.png,0
01175.png,0
01176.png,0
01177.png,0
01178.png,0
01179.png,0
01180.png,0
01181.png,0
01182.png,0
01183.png,0
01184.png,0
01185.png,0
01186.png,0
01187.png,0
01188.png,0
01189.png,0
01190.png,0
01191.png,0
01192.png,0
01193.png,0
01194.png,0
01195.png,0
01196.png,0
01197.png,0
01198.png,0
01199.png,0
01200.png,0
01201.png,0
01202.png,0
01203.png,0
01204.png,0
01205.png,0
01206.png,0
01207.png,0
01208.png,0
01209.png,0
01210.png,0
01211.png,0
01212.png,0
01213.png,0
01214.png,0
01215.png,0
01216.png,0
01217.png,0
01218.png,0
01219.png,0
01220.png,0
01221.png,0
01222.png,0
01223.png,0
01224.png,0
01225.png,0
01226.png,0
01227.png,0
01228.png,0
01229.png,0
01230.png,0
01231.png,0
01232.png,0
01233.png,0
01234.png,0
01235.png,0
01236.png,0
01237.png,0
01238.png,0
01239.png,0
01240.png,0
01241.png,0
01242.png,0
01243.png,0
01244.png,0
01245.png,0
01246.png,0
01247.png,0
01248.png,0
01249.png,0
01250.png,0
01251.png,0
01252.png,0
01253.png,0
01254.png,0
01255.png,0
01256.png,0
01257.png,0
01258.png,0
01259.png,0
01260.png,0
01261.png,0
01262.png,0
01263.png,0
01264.png,0
01265.png,0
01266.png,0
01267.png,0
01268.png,0
01269.png,0
01270.png,0
01271.png,0
01272.png,0
01273.png,0
01274.png,0
01275.png,0
01276.png,0
01277.png,0
01278.png,0
01279.png,0
01280.png,0
01281.png,0
01282.png,0
01283.png,0
01284.png,0
01285.png,0
01286.png,0
01287.png,0
01288.png,0
01289.png,0
01290.png,0
01291.png,0
01292.png,0
01293.png,0
01294.png,0
01295.png,0
01296.png,0
01297.png,0
01298.png,0
01299.png,0
01300.png,0
01301.png,0
01302.png,0
01303.png,0
01304.png,0
01305.png,0
01306.png,0
01307.png,0
01308.png,0
01309.png,0
01310.png,0
01311.png,0
01312.png,0
01313.png,0
01314.png,0
01315.png,0
01316.png,0
01317.png,0
01318.png,0
01319.png,0
01320.png,0
01321.png,0
01322.png,0
01323.png,0
01324.png,0
01325.png,0
01326.png,0
01327.png,0
01328.png,0
01329.png,0
01330.png,0
01331.png,0
01332.png,0
01333.png,0
01334.png,0
01335.png,0
01336.png,0
01337.png,0
01338.png,0
01339.png,0
01340.png,0
01341.png,0
01342.png,0
01343.png,0
01344.png,0
01345.png,0
01346.png,0
01347.png,0
01348.png,0
01349.png,0
01350.png,0
01351.png,0
01352.png,0
01353.png,0
01354.png,0
01355.png,0
01356.png,0
01357.png,0
01358.png,0
01359.png,0
01360.png,0
01361.png,0
01362.png,0
01363.png,0
01364.png,0
01365.png,0
01366.png,0
01367.png,0
01368.png,0
01369.png,0
01370.png,0
01371.png,0
01372.png,0
01373.png,0
01374.png,0
01375.png,0
01376.png,0
01377.png,0
01378.png,0
01379.png,0
01380.png,0
01381.png,0
01382.png,0
01383.png,0
01384.png,0
01385.png,0
01386.png,0
01387.png,0
01388.png,0
01389.png,0
01390.png,0
01391.png,0
01392.png,0
01393.png,0
01394.png,0
01395.png,0
01396.png,0
01397.png,0
01398.png,0
01399.png,0
01400.png,0
01401.png,0
01402.png,0
01403.png,0
01404.png,0
01405.png,0
01406.png,0
01407.png,0
01408.png,0
01409.png,0
01410.png,0
01411.png,0
01412.png,0
01413.png,0
01414.png,0
01415.png,0
01416.png,0
01417.png,0
01418.png,0
01419.png,0
01420.png,0
01421.png,0
01422.png,0
01423.png,0
01424.png,0
01425.png,0
01426.png,0
01427.png,0
01428.png,0
01429.png,0
01430.png,0
01431.png,0
01432.png,0
01433.png,0
01434.png,0
01435.png,0
01436.png,0
01437.png,0
01438.png,0
01439.png,0
01440.png,0
01441.png,0
01442.png,0
01443.png,0
01444.png,0
01445.png,0
01446.png,0
01447.png,0
01448.png,0
01449.png,0
01450.png,0
01451.png,0
01452.png,0
01453.png,0
01454.png,0
01455.png,0
01456.png,0
01457.png,0
01458.png,0
01459.png,0
01460.png,0
01461.png,0
01462.png,0
01463.png,0
01464.png,0
01465.png,0
01466.png,0
01467.png,0
01468.png,0
01469.png,0
01470.png,0
01471.png,0
01472.png,0
01473.png,0
01474.png,0
01475.png,0
01476.png,0
01477.png,0
01478.png,0
01479.png,0
01480.png,0
01481.png,0
01482.png,0
01483.png,0
01484.png,0
01485.png,0
01486.png,0
01487.png,0
01488.png,0
01489.png,0
01490.png,0
01491.png,0
01492.png,0
01493.png,0
01494.png,0
01495.png,0
01496.png,0
01497.png,0
01498.png,0
01499.png,0
01500.png,0
01501.png,0
01502.png,0
01503.png,0
01504.png,0
01505.png,0
01506.png,0
01507.png,0
01508.png,0
01509.png,0
01510.png,0
01511.png,0
01512.png,0
01513.png,0
01514.png,0
01515.png,0
01516.png,0
01517.png,0
01518.png,0
01519.png,0
01520.png,0
01521.png,0
01522.png,0
01523.png,0
01524.png,0
01525.png,0
01526.png,0
01527.png,0
01528.png,0
01529.png,0
01530.png,0
01531.png,0
01532.png,0
01533.png,0
01534.png,0
01535.png,0
01536.png,0
01537.png,0
01538.png,0
01539.png,0
01540.png,0
01541.png,0
01542.png,0
01543.png,0
01544.png,0
01545.png,0
01546.png,0
01547.png,0
01548.png,0
01549.png,0
01550.png,0
01551.png,0
01552.png,0
01553.png,0
01554.png,0
01555.png,0
01556.png,0
01557.png,0
01558.png,0
01559.png,0
01560.png,0
01561.png,0
01562.png,0
01563.png,0
01564.png,0
01565.png,0
01566.png,0
01567.png,0
01568.png,0
01569.png,0
01570.png,0
01571.png,0
01572.png,0
01573.png,0
01574.png,0
01575.png,0
01576.png,0
01577.png,0
01578.png,0
01579.png,0
01580.png,0
01581.png,0
01582.png,0
01583.png,0
01584.png,0
01585.png,0
01586.png,0
01587.png,0
01588.png,0
01589.png,0
01590.png,0
01591.png,0
01592.png,0
01593.png,0
01594.png,0
01595.png,0
01596.png,0
01597.png,0
01598.png,0
01599.png,0
01600.png,0
01601.png,0
01602.png,0
01603.png,0
01604.png,0
01605.png,0
01606.png,0
01607.png,0
01608.png,0
01609.png,0
01610.png,0
01611.png,0
01612.png,0
01613.png,0
01614.png,0
01615.png,0
01616.png,0
01617.png,0
01618.png,0
01619.png,0
01620.png,0
01621.png,0
01622.png,0
01623.png,0
01624.png,0
01625.png,0
01626.png,0
01627.png,0
01628.png,0
01629.png,0
01630.png,0
01631.png,0
01632.png,0
01633.png,0
01634.png,0
01635.png,0
01636.png,0
01637.png,0
01638.png,0
01639.png,0
01640.png,0
01641.png,0
01642.png,0
01643.png,0
01644.png,0
01645.png,0
01646.png,0
01647.png,0
01648.png,0
01649.png,0
01650.png,0
01651.png,0
01652.png,0
01653.png,0
01654.png,0
01655.png,0
01656.png,0
01657.png,0
01658.png,0
01659.png,0
01660.png,0
01661.png,0
01662.png,0
01663.png,0
01664.png,0
01665.png,0
01666.png,0
01667.png,0
01668.png,0
01669.png,0
01670.png,0
01671.png,0
01672.png,0
01673.png,0
01674.png,0
01675.png,0
01676.png,0
01677.png,0
01678.png,0
01679.png,0
01680.png,0
01681.png,0
01682.png,0
01683.png,0
01684.png,0
01685.png,0
01686.png,0
01687.png,0
01688.png,0
01689.png,0
01690.png,0
01691.png,0
01692.png,0
01693.png,0
01694.png,0
01695.png,0
01696.png,0
01697.png,0
01698.png,0
01699.png,0
01700.png,0
01701.png,0
01702.png,0
01703.png,0
01704.png,0
01705.png,0
01706.png,0
01707.png,0
01708.png,0
01709.png,0
01710.png,0
01711.png,0
01712.png,0
01713.png,0
01714.png,0
01715.png,0
01716.png,0
01717.png,0
01718.png,0
01719.png,0
01720.png,0
01721.png,0
01722.png,0
01723.png,0
01724.png,0
01725.png,0
01726.png,0
01727.png,0
01728.png,0
01729.png,0
01730.png,0
01731.png,0
01732.png,0
01733.png,0
01734.png,0
01735.png,0
01736.png,0
01737.png,0
01738.png,0
01739.png,0
01740.png,0
01741.png,0
01742.png,0
01743.png,0
01744.png,0
01745.png,0
01746.png,0
01747.png,0
01748.png,0
01749.png,0
01750.png,0
01751.png,0
01752.png,0
01753.png,0
01754.png,0
01755.png,0
01756.png,0
01757.png,0
01758.png,0
01759.png,0
01760.png,0
01761.png,0
01762.png,0
01763.png,0
01764.png,0
01765.png,0
01766.png,0
01767.png,0
01768.png,0
01769.png,0
01770.png,0
01771.png,0
01772.png,0
01773.png,0
01774.png,0
01775.png,0
01776.png,0
01777.png,0
01778.png,0
01779.png,0
01780.png,0
01781.png,0
01782.png,0
01783.png,0
01784.png,0
01785.png,0
01786.png,0
01787.png,0
01788.png,0
01789.png,0
01790.png,0
01791.png,0
01792.png,0
01793.png,0
01794.png,0
01795.png,0
01796.png,0
01797.png,0
01798.png,0
01799.png,0
01800.png,0
01801.png,0
01802.png,0
01803.png,0
01804.png,0
01805.png,0
01806.png,0
01807.png,0
01808.png,0
01809.png,0
01810.png,0
01811.png,0
01812.png,0
01813.png,0
01814.png,0
01815.png,0
01816.png,0
01817.png,0
01818.png,0
01819.png,0
01820.png,0
01821.png,0
01822.png,0
01823.png,0
01824.png,0
01825.png,0
01826.png,0
01827.png,0
01828.png,0
01829.png,0
01830.png,0
01831.png,0
01832.png,0
01833.png,0
01834.png,0
01835.png,0
01836.png,0
01837.png,0
01838.png,0
01839.png,0
01840.png,0
01841.png,0
01842.png,0
01843.png,0
01844.png,0
01845.png,0
01846.png,0
01847.png,0
01848.png,0
01849.png,0
01850.png,0
01851.png,0
01852.png,0
01853.png,0
01854.png,0
01855.png,0
01856.png,0
01857.png,0
01858.png,0
01859.png,0
01860.png,0
01861.png,0
01862.png,0
01863.png,0
01864.png,0
01865.png,0
01866.png,0
01867.png,0
01868.png,0
01869.png,0
01870.png,0
01871.png,0
01872.png,0
01873.png,0
01874.png,0
01875.png,0
01876.png,0
01877.png,0
01878.png,0
01879.png,0
01880.png,0
01881.png,0
01882.png,0
01883.png,0
01884.png,0
01885.png,0
01886.png,0
01887.png,0
01888.png,0
01889.png,0
01890.png,0
01891.png,0
01892.png,0
01893.png,0
01894.png,0
01895.png,0
01896.png,0
01897.png,0
01898.png,0
01899.png,0
01900.png,0
01901.png,0
01902.png,0
01903.png,0
01904.png,0
01905.png,0
01906.png,0
01907.png,0
01908.png,0
01909.png,0
01910.png,0
01911.png,0
01912.png,0
01913.png,0
01914.png,0
01915.png,0
01916.png,0
01917.png,0
01918.png,0
01919.png,0
01920.png,0
01921.png,0
01922.png,0
01923.png,0
01924.png,0
01925.png,0
01926.png,0
01927.png,0
01928.png,0
01929.png,0
01930.png,0
01931.png,0
01932.png,0
01933.png,0
01934.png,0
01935.png,0
01936.png,0
01937.png,0
01938.png,0
01939.png,0
01940.png,0
01941.png,0
01942.png,0
01943.png,0
01944.png,0
01945.png,0
01946.png,0
01947.png,0
01948.png,0
01949.png,0
01950.png,0
01951.png,0
01952.png,0
01953.png,0
01954.png,0
01955.png,0
01956.png,0
01957.png,0
01958.png,0
01959.png,0
01960.png,0
01961.png,0
01962.png,0
01963.png,0
01964.png,0
01965.png,0
01966.png,0
01967.png,0
01968.png,0
01969.png,0
01970.png,0
01971.png,0
01972.png,0
01973.png,0
01974.png,0
01975.png,0
01976.png,0
01977.png,0
01978.png,0
01979.png,0
01980.png,0
01981.png,0
01982.png,0
01983.png,0
01984.png,0
01985.png,0
01986.png,0
01987.png,0
01988.png,0
01989.png,0
01990.png,0
01991.png,0
01992.png,0
01993.png,0
01994.png,0
01995.png,0
01996.png,0
01997.png,0
01998.png,0
01999.png,0
02000.png,0
02001.png,0
02002.png,0
02003.png,0
02004.png,0
02005.png,0
02006.png,0
02007.png,0
02008.png,0
02009.png,0
02010.png,0
02011.png,0
02012.png,0
02013.png,0
02014.png,0
02015.png,0
02016.png,0
02017.png,0
02018.png,0
02019.png,0
02020.png,0
02021.png,0
02022.png,0
02023.png,0
02024.png,0
02025.png,0
02026.png,0
02027.png,0
02028.png,0
02029.png,0
02030.png,0
02031.png,0
02032.png,0
02033.png,0
02034.png,0
02035.png,0
02036.png,0
02037.png,0
02038.png,0
02039.png,0
02040.png,0
02041.png,0
02042.png,0
02043.png,0
02044.png,0
02045.png,0
02046.png,0
02047.png,0
02048.png,0
02049.png,0
02050.png,0
02051.png,0
02052.png,0
02053.png,0
02054.png,0
02055.png,0
02056.png,0
02057.png,0
02058.png,0
02059.png,0
02060.png,0
02061.png,0
02062.png,0
02063.png,0
02064.png,0
02065.png,0
02066.png,0
02067.png,0
02068.png,0
02069.png,0
02070.png,0
02071.png,0
02072.png,0
02073.png,0
02074.png,0
02075.png,0
02076.png,0
02077.png,0
02078.png,0
02079.png,0
02080.png,0
02081.png,0
02082.png,0
02083.png,0
02084.png,0
02085.png,0
02086.png,0
02087.png,0
02088.png,0
02089.png,0
02090.png,0
02091.png,0
02092.png,0
02093.png,0
02094.png,0
02095.png,0
02096.png,0
02097.png,0
02098.png,0
02099.png,0
02100.png,0
02101.png,0
02102.png,0
02103.png,0
02104.png,0
02105.png,0
02106.png,0
02107.png,0
02108.png,0
02109.png,0
02110.png,0
02111.png,0
02112.png,0
02113.png,0
